step,t,tau,E,Omega,w_inf,phi_prime,czeta_count,wall_s
1282,43.12656841281944,7.6920000000000694,3.1019437281272983,198.52436147601077,28.198747437324286,6.987881890519104,0,125.45293664932251
1283,43.16849570416255,7.69800000000007,3.10453035903948,198.6899058560076,28.210491434201955,6.987881890519104,0,125.55298113822937
1284,43.21042299550567,7.70400000000007,3.1071175697641014,198.85548734400226,28.22223317204216,6.987881890519104,0,125.65330481529236
1285,43.25235028684878,7.71000000000007,3.109705359774713,199.0211059063019,28.233972651277014,6.987881890519104,0,125.76726293563843
1286,43.294277578191895,7.71600000000007,3.1122937285451244,199.18676150923034,28.245709872338608,6.987881890519104,0,125.85469889640808
1287,43.33620486953501,7.722000000000071,3.1148826755494072,199.35245411912817,28.257444835658895,6.987881890519104,0,125.96619319915771
1288,43.378132160878124,7.728000000000071,3.117472200261894,199.51818370235262,28.269177541669777,6.987881890519104,0,126.06180500984192
1289,43.42005945222124,7.734000000000071,3.120062302157176,199.68395022527767,28.280907990803094,6.987881890519104,0,126.15725803375244
1290,43.46198674356435,7.740000000000071,3.122652980710107,199.84975365429386,28.29263618349057,6.987881890519104,0,126.26860547065735
1291,43.50391403490747,7.7460000000000715,3.125244235395801,200.0155939558084,28.304362120163866,6.987881890519104,0,126.36412143707275
1292,43.54584132625058,7.752000000000072,3.1278360656896327,200.18147109624542,28.316085801254584,6.987881890519104,0,126.45951223373413
1293,43.587768617593696,7.758000000000072,3.130428471067236,200.34738504204537,28.327807227194224,6.987881890519104,0,126.5713758468628
1294,43.62969590893681,7.764000000000072,3.1330214510045042,200.5133357596655,28.339526398414222,6.987881890519104,0,126.66610622406006
1295,43.671623200279925,7.770000000000072,3.1356150049775935,200.67932321557973,28.35124331534591,6.987881890519104,0,126.77741026878357
1296,43.71355049162304,7.776000000000073,3.138209132462917,200.8453473762786,28.36295797842059,6.987881890519104,0,126.87665867805481
1297,43.75547778296615,7.782000000000073,3.1408038329371504,201.0114082082692,28.37467038806944,6.987881890519104,0,126.97409892082214
1298,43.79740507430927,7.788000000000073,3.1433991058772266,201.17750567807533,28.386380544723576,6.987881890519104,0,127.06324315071106
1299,43.83933236565238,7.794000000000073,3.1459949507603375,201.34363975223732,28.398088448814036,6.987881890519104,0,127.20594000816345
1300,43.881259656995496,7.8000000000000735,3.1485913670639394,201.50981039731224,28.40979410077179,6.987881890519104,0,127.3566415309906
1301,43.92318694833861,7.806000000000074,3.1511883542657415,201.6760175798735,28.4214975010277,6.987881890519104,0,127.47631621360779
1302,43.965114239681725,7.812000000000074,3.153785911843717,201.84226126651149,28.43319865001259,6.987881890519104,0,127.61979627609253
1303,44.00704153102484,7.818000000000074,3.1563840392760953,202.00854142383284,28.444897548157165,6.987881890519104,0,127.71531295776367
1304,44.048968822367954,7.8240000000000745,3.1589827360413674,202.1748580184609,28.456594195892087,6.987881890519104,0,127.81292247772217
1305,44.09089611371107,7.830000000000075,3.1615820016182816,202.34121101703556,28.468288593647916,6.987881890519104,0,127.92229080200195
1306,44.13282340505418,7.836000000000075,3.164181835485845,202.50760038621337,28.479980741855147,6.987881890519104,0,128.03424406051636
1307,44.1747506963973,7.842000000000075,3.1667822371233236,202.67402609266725,28.491670640944193,6.987881890519104,0,128.16175317764282
1308,44.21667798774041,7.848000000000075,3.1693832060102425,202.84048810308687,28.503358291345386,6.987881890519104,0,128.27314686775208
1309,44.258605279083525,7.854000000000076,3.1719847416263827,203.0069863841782,28.51504369348897,6.987881890519104,0,128.36793875694275
1310,44.30053257042664,7.860000000000076,3.1745868434517885,203.17352090266402,28.52672684780514,6.987881890519104,0,128.4794762134552
1311,44.342459861769754,7.866000000000076,3.177189510966758,203.3400916252835,28.53840775472397,6.987881890519104,0,128.57502627372742
1312,44.38438715311287,7.872000000000076,3.179792743651849,203.50669851879223,28.55008641467551,6.987881890519104,0,128.67027592658997
1313,44.42631444445598,7.8780000000000765,3.1823965409878783,203.67334154996252,28.561762828089673,6.987881890519104,0,128.7604410648346
1314,44.4682417357991,7.884000000000077,3.1850009024559176,203.84002068558303,28.573436995396342,6.987881890519104,0,128.8451545238495
1315,44.51016902714221,7.890000000000077,3.1876058275373014,204.006735892459,28.585108917025302,6.987881890519104,0,128.94083786010742
1316,44.552096318485326,7.896000000000077,3.1902113157136163,204.17348713741217,28.596778593406246,6.987881890519104,0,129.03618144989014
1317,44.59402360982844,7.902000000000077,3.1928173664667105,204.34027438728066,28.608446024968817,6.987881890519104,0,129.14840459823608
1318,44.635950901171555,7.908000000000078,3.1954239792786883,204.50709760891917,28.62011121214256,6.987881890519104,0,129.2254273891449
1319,44.67787819251467,7.914000000000078,3.1980311536319106,204.6739567691989,28.631774155356947,6.987881890519104,0,129.3208944797516
1320,44.71980548385778,7.920000000000078,3.200638889008996,204.84085183500738,28.64343485504138,6.987881890519104,0,129.4236261844635
1321,44.7617327752009,7.926000000000078,3.2032471848928226,205.00778277324866,28.65509331162517,6.987881890519104,0,129.52940011024475
1322,44.80366006654401,7.9320000000000785,3.2058560407665206,205.17474955084336,28.666749525537544,6.987881890519104,0,129.6387619972229
1323,44.845587357887126,7.938000000000079,3.2084654561134833,205.34175213472832,28.678403497207675,6.987881890519104,0,129.75220012664795
1324,44.88751464923024,7.944000000000079,3.2110754304173548,205.508790491857,28.690055227064644,6.987881890519104,0,129.84433770179749
1325,44.929441940573355,7.950000000000079,3.2136859631620407,205.6758645891992,28.701704715537453,6.987881890519104,0,129.94004130363464
1326,44.97136923191647,7.9560000000000795,3.216297053831699,205.84297439374114,28.71335196305502,6.987881890519104,0,130.03530144691467
1327,45.013296523259584,7.96200000000008,3.2189087019107463,206.01011987248555,28.7249969700462,6.987881890519104,0,130.11459684371948
1328,45.0552238146027,7.96800000000008,3.2215209068838577,206.17730099245142,28.736639736939757,6.987881890519104,0,130.21011233329773
1329,45.09715110594581,7.97400000000008,3.2241336682359605,206.34451772067422,28.748280264164382,6.987881890519104,0,130.2893738746643
1330,45.13907839728893,7.98000000000008,3.22674698545224,206.51177002420582,28.759918552148687,6.987881890519104,0,130.36895489692688
1331,45.18100568863204,7.986000000000081,3.2293608580181385,206.6790578701145,28.77155460132121,6.987881890519104,0,130.4483003616333
1332,45.222932979975155,7.992000000000081,3.2319752854193533,206.84638122548478,28.783188412110416,6.987881890519104,0,130.52752161026
1333,45.26486027131827,7.998000000000081,3.2345902671418374,207.01374005741775,28.794819984944656,6.987881890519104,0,130.60675263404846
1334,45.306787562661384,8.004000000000081,3.2372058026717987,207.1811343330308,28.806449320252252,6.987881890519104,0,130.70174431800842
1335,45.3487148540045,8.010000000000081,3.2398218914957035,207.3485640194576,28.818076418461427,6.987881890519104,0,130.7812900543213
1336,45.39064214534761,8.016000000000082,3.242438533100269,207.51602908384814,28.829701280000304,6.987881890519104,0,130.87701869010925
1337,45.43256943669073,8.022000000000082,3.2450557269724727,207.68352949336895,28.841323905296957,6.987881890519104,0,130.9722969532013
1338,45.47449672803384,8.028000000000082,3.247673472599545,207.85106521520277,28.85294429477939,6.987881890519104,0,131.0514953136444
1339,45.516424019376956,8.034000000000082,3.2502917694689715,208.0186362165487,28.864562448875503,6.987881890519104,0,131.14646768569946
1340,45.55835131072007,8.040000000000083,3.252910617068493,208.18624246462213,28.87617836801311,6.987881890519104,0,131.22594285011292
1341,45.600278602063185,8.046000000000083,3.2555300148861046,208.3538839266547,28.887792052619986,6.987881890519104,0,131.33696818351746
1342,45.6422058934063,8.052000000000083,3.2581499624100574,208.52156056989455,28.8994035031238,6.987881890519104,0,131.41634607315063
1343,45.68413318474941,8.058000000000083,3.260770459128856,208.68927236160602,28.911012719952144,6.987881890519104,0,131.51142501831055
1344,45.72606047609253,8.064000000000084,3.263391504531262,208.8570192690696,28.922619703532533,6.987881890519104,0,131.59059500694275
1345,45.76798776743564,8.070000000000084,3.2660130981062876,209.02480125958238,28.934224454292412,6.987881890519104,0,131.68574976921082
1346,45.809915058778756,8.076000000000084,3.2686352393432037,209.19261830045744,28.945826972659138,6.987881890519104,0,131.7807502746582
1347,45.85184235012187,8.082000000000084,3.271257927731532,209.36047035902436,28.957427259060022,6.987881890519104,0,131.8803470134735
1348,45.893769641464985,8.088000000000084,3.2738811627610507,209.52835740262887,28.96902531392224,6.987881890519104,0,131.96816325187683
1349,45.9356969328081,8.094000000000085,3.276504943921791,209.6962793986329,28.980621137672927,6.987881890519104,0,132.0502064228058
1350,45.977624224151214,8.100000000000085,3.2791292707040385,209.86423631441477,28.99221473073914,6.987881890519104,0,132.14541244506836
1351,46.01955151549433,8.106000000000085,3.2817541425983316,210.03222811736896,29.00380609354785,6.987881890519104,0,132.24068093299866
1352,46.06147880683744,8.112000000000085,3.2843795590954645,210.20025477490626,29.01539522652595,6.987881890519104,0,132.3198549747467
1353,46.10340609818056,8.118000000000086,3.287005519686482,210.36831625445362,29.026982130100258,6.987881890519104,0,132.41491985321045
1354,46.14533338952367,8.124000000000086,3.289632023862685,210.53641252345415,29.038566804697503,6.987881890519104,0,132.51034092903137
1355,46.187260680866785,8.130000000000086,3.2922590711156277,210.70454354936737,29.050149250744354,6.987881890519104,0,132.60566639900208
1356,46.2291879722099,8.136000000000086,3.2948866609371166,210.87270929966894,29.06172946866739,6.987881890519104,0,132.71684074401855
1357,46.271115263553014,8.142000000000087,3.2975147928192117,211.0409097418507,29.073307458893108,6.987881890519104,0,132.82767152786255
1358,46.31304255489613,8.148000000000087,3.3001434662542253,211.20914484342057,29.08488322184795,6.987881890519104,0,132.9543056488037
1359,46.35496984623924,8.154000000000087,3.3027726807347246,211.3774145719029,29.096456757958258,6.987881890519104,0,133.04975390434265
1360,46.39689713758236,8.160000000000087,3.305402435753528,211.54571889483805,29.108028067650288,6.987881890519104,0,133.1432385444641
1361,46.43882442892547,8.166000000000087,3.308032730803708,211.71405777978262,29.119597151350263,6.987881890519104,0,133.2404329776764
1362,46.480751720268586,8.172000000000088,3.3106635653785883,211.8824311943094,29.131164009484255,6.987881890519104,0,133.3350338935852
1363,46.5226790116117,8.178000000000088,3.3132949389717457,212.0508391060072,29.14272864247834,6.987881890519104,0,133.43053650856018
1364,46.564606302954815,8.184000000000088,3.3159268510770104,212.21928148248122,29.15429105075845,6.987881890519104,0,133.5259187221527
1365,46.60653359429793,8.190000000000088,3.3185593011884644,212.38775829135267,29.165851234750477,6.987881890519104,0,133.60531520843506
1366,46.64846088564104,8.196000000000089,3.3211922888004404,212.55626950025885,29.177409194880212,6.987881890519104,0,133.70073008537292
1367,46.69038817698416,8.202000000000089,3.323825813407525,212.72481507685336,29.188964931573405,6.987881890519104,0,133.79604244232178
1368,46.73231546832727,8.208000000000089,3.326459874504558,212.89339498880582,29.20051844525567,6.987881890519104,0,133.87553930282593
1369,46.774242759670386,8.21400000000009,3.3290944715866257,213.06200920380195,29.212069736352596,6.987881890519104,0,133.95521664619446
1370,46.8161700510135,8.22000000000009,3.331729604149073,213.2306576895436,29.223618805289675,6.987881890519104,0,134.03509998321533
1371,46.858097342356615,8.22600000000009,3.3343652716874925,213.3993404137488,29.23516565249229,6.987881890519104,0,134.11452341079712
1372,46.90002463369973,8.23200000000009,3.3370014736977294,213.5680573441516,29.24671027838582,6.987881890519104,0,134.1942503452301
1373,46.941951925042844,8.23800000000009,3.3396382096758797,213.7368084485022,29.258252683395483,6.987881890519104,0,134.2735824584961
1374,46.98387921638596,8.24400000000009,3.342275479118292,213.90559369456685,29.26979286794648,6.987881890519104,0,134.35325741767883
1375,47.02580650772907,8.25000000000009,3.344913281521565,214.07441305012787,29.28133083246392,6.987881890519104,0,134.43263912200928
1376,47.06773379907219,8.25600000000009,3.3475516163825487,214.2432664829837,29.29286657737279,6.987881890519104,0,134.5120279788971
1377,47.1096610904153,8.262000000000091,3.3501904831983462,214.4121539609489,29.304400103098068,6.987881890519104,0,134.5753355026245
1378,47.151588381758415,8.268000000000091,3.3528298814663073,214.58107545185385,29.31593141006462,6.987881890519104,0,134.65480613708496
1379,47.19351567310153,8.274000000000092,3.3554698106840375,214.75003092354532,29.327460498697207,6.987881890519104,0,134.75019454956055
1380,47.235442964444644,8.280000000000092,3.3581102703493886,214.91902034388582,29.338987369420575,6.987881890519104,0,134.82955360412598
1381,47.27737025578776,8.286000000000092,3.3607512599604665,215.0880436807541,29.35051202265935,6.987881890519104,0,134.9245307445526
1382,47.31929754713087,8.292000000000092,3.363392779015625,215.2571009020448,29.36203445883806,6.987881890519104,0,135.0201301574707
1383,47.36122483847399,8.298000000000092,3.36603482701347,215.42619197566876,29.373554678381208,6.987881890519104,0,135.1153519153595
1384,47.4031521298171,8.304000000000093,3.368677403452857,215.59531686955265,29.385072681713194,6.987881890519104,0,135.1947464942932
1385,47.445079421160216,8.310000000000093,3.371320507832892,215.76447555163932,29.396588469258333,6.987881890519104,0,135.27400588989258
1386,47.48700671250333,8.316000000000093,3.373964139652931,215.93366798988748,29.408102041440877,6.987881890519104,0,135.3535339832306
1387,47.528934003846445,8.322000000000093,3.37660829841258,216.10289415227192,29.419613398684987,6.987881890519104,0,135.44858956336975
1388,47.57086129518956,8.328000000000094,3.3792529836116936,216.27215400678335,29.431122541414755,6.987881890519104,0,135.5277967453003
1389,47.61278858653267,8.334000000000094,3.381898194750378,216.44144752142859,29.442629470054182,6.987881890519104,0,135.60689997673035
1390,47.65471587787579,8.340000000000094,3.384543931328988,216.61077466423035,29.454134185027215,6.987881890519104,0,135.68611240386963
1391,47.6966431692189,8.346000000000094,3.387190192848129,216.7801354032273,29.465636686757705,6.987881890519104,0,135.77755284309387
1392,47.738570460562016,8.352000000000094,3.389836978808654,216.94952970647404,29.477136975669424,6.987881890519104,0,135.87704420089722
1393,47.78049775190513,8.358000000000095,3.392484288711666,217.1189575420413,29.488635052186087,6.987881890519104,0,135.99233150482178
1394,47.822425043248245,8.364000000000095,3.395132122058519,217.28841887801548,29.50013091673129,6.987881890519104,0,136.10480952262878
1395,47.86435233459136,8.370000000000095,3.397780478350814,217.45791368249928,29.5116245697286,6.987881890519104,0,136.17999482154846
1396,47.906279625934474,8.376000000000095,3.4004293570904016,217.62744192361103,29.523116011601473,6.987881890519104,0,136.2862069606781
1397,47.94820691727759,8.382000000000096,3.4030787577793817,217.7970035694851,29.53460524277331,6.987881890519104,0,136.38195538520813
1398,47.9901342086207,8.388000000000096,3.4057286799201028,217.9665985882718,29.546092263667408,6.987881890519104,0,136.4606168270111
1399,48.03206149996382,8.394000000000096,3.408379123015161,218.13622694813733,29.557577074707005,6.987881890519104,0,136.53856897354126
1400,48.07398879130693,8.400000000000096,3.4110300865674033,218.30588861726386,29.569059676315263,6.987881890519104,0,136.62595081329346
1401,48.115916082650045,8.406000000000097,3.413681570079923,218.47558356384934,29.580540068915248,6.987881890519104,0,136.7018985748291
1402,48.15784337399316,8.412000000000097,3.416333573056062,218.64531175610773,29.592018252929975,6.987881890519104,0,136.78091621398926
1403,48.199770665336274,8.418000000000097,3.4189860949994126,218.81507316226882,29.60349422878236,6.987881890519104,0,136.84493851661682
1404,48.24169795667939,8.424000000000097,3.4216391354138116,218.98486775057825,29.614967996895242,6.987881890519104,0,136.942152261734
1405,48.2836252480225,8.430000000000097,3.4242926938033476,219.15469548929764,29.626439557691402,6.987881890519104,0,137.04338765144348
1406,48.32555253936562,8.436000000000098,3.4269467696723552,219.32455634670438,29.637908911593502,6.987881890519104,0,137.11449146270752
1407,48.36747983070873,8.442000000000098,3.4296013625254167,219.4944502910918,29.64937605902419,6.987881890519104,0,137.2092046737671
1408,48.409407122051846,8.448000000000098,3.4322564718673627,219.66437729076898,29.660841000405973,6.987881890519104,0,137.28802347183228
1409,48.45133441339496,8.454000000000098,3.4349120972032705,219.83433731406097,29.67230373616132,6.987881890519104,0,137.37997364997864
1410,48.493261704738075,8.460000000000099,3.4375682380384665,220.00433032930852,29.683764266712608,6.987881890519104,0,137.4623076915741
1411,48.53518899608119,8.466000000000099,3.440224893878523,220.17435630486838,29.695222592482146,6.987881890519104,0,137.54225134849548
1412,48.5771162874243,8.472000000000099,3.4428820642292597,220.344415209113,29.706678713892142,6.987881890519104,0,137.62705969810486
1413,48.61904357876742,8.4780000000001,3.445539748596745,220.51450701043066,29.718132631364735,6.987881890519104,0,137.7326853275299
1414,48.66097087011053,8.4840000000001,3.4481979464872934,220.68463167722552,29.729584345322024,6.987881890519104,0,137.82820081710815
1415,48.702898161453646,8.4900000000001,3.450856657407466,220.85478917791747,29.741033856185975,6.987881890519104,0,137.9340741634369
1416,48.74482545279676,8.4960000000001,3.453515880864071,221.0249794809423,29.75248116437852,6.987881890519104,0,138.03528761863708
1417,48.786752744139875,8.5020000000001,3.4561756163641633,221.19520255475152,29.76392627032147,6.987881890519104,0,138.13071370124817
1418,48.82868003548299,8.5080000000001,3.4588358634150453,221.36545836781247,29.775369174436605,6.987881890519104,0,138.24210286140442
1419,48.870607326826104,8.5140000000001,3.4614966215242657,221.5357468886081,29.786809877145586,6.987881890519104,0,138.32147455215454
1420,48.91253461816922,8.5200000000001,3.4641578901996177,221.7060680856374,29.798248378870028,6.987881890519104,0,138.4008059501648
1421,48.95446190951233,8.526000000000101,3.4668196689491437,221.876421927415,29.809684680031463,6.987881890519104,0,138.4827160835266
1422,48.99638920085545,8.532000000000101,3.4694819572811313,222.04680838247128,29.821118781051325,6.987881890519104,0,138.55931091308594
1423,49.03831649219856,8.538000000000102,3.472144754704112,222.2172274193523,29.832550682350988,6.987881890519104,0,138.63875031471252
1424,49.080243783541675,8.544000000000102,3.4748080607268674,222.38767900662003,29.84398038435175,6.987881890519104,0,138.71818375587463
1425,49.12217107488479,8.550000000000102,3.4774718748584226,222.55816311285201,29.85540788747482,6.987881890519104,0,138.8133955001831
1426,49.164098366227904,8.556000000000102,3.480136196608048,222.72867970664169,29.866833192141332,6.987881890519104,0,138.89303970336914
1427,49.20602565757102,8.562000000000102,3.482801025485261,222.89922875659806,29.878256298772357,6.987881890519104,0,138.98884320259094
1428,49.24795294891413,8.568000000000103,3.485466360999824,223.06981023134608,29.88967720778887,6.987881890519104,0,139.10225200653076
1429,49.28988024025725,8.574000000000103,3.4881322026617445,223.24042409952602,29.90109591961177,6.987881890519104,0,139.19678950309753
1430,49.33180753160036,8.580000000000103,3.4907985499812773,223.41107032979428,29.912512434661906,6.987881890519104,0,139.29161262512207
1431,49.373734822943476,8.586000000000103,3.49346540246892,223.58174889082272,29.923926753359996,6.987881890519104,0,139.3550786972046
1432,49.41566211428659,8.592000000000104,3.496132759635417,223.75245975129894,29.935338876126732,6.987881890519104,0,139.43462347984314
1433,49.457589405629705,8.598000000000104,3.4988006209917573,223.9232028799263,29.946748803382718,6.987881890519104,0,139.5139660835266
1434,49.49951669697282,8.604000000000104,3.501468986049175,224.0939782454237,29.958156535548454,6.987881890519104,0,139.59339547157288
1435,49.54144398831593,8.610000000000104,3.504137854319148,224.26478581652572,29.96956207304439,6.987881890519104,0,139.6887972354889
1436,49.58337127965905,8.616000000000104,3.5068072253134006,224.43562556198276,29.980965416290882,6.987881890519104,0,139.7862524986267
1437,49.62529857100216,8.622000000000105,3.5094770985439014,224.60649745056077,29.992366565708217,6.987881890519104,0,139.86394023895264
1438,49.667225862345276,8.628000000000105,3.512147473522862,224.77740145104136,30.0037655217166,6.987881890519104,0,139.95945167541504
1439,49.70915315368839,8.634000000000105,3.51481834976274,224.94833753222179,30.015162284736157,6.987881890519104,0,140.03909039497375
1440,49.751080445031505,8.640000000000105,3.5174897267762386,225.11930566291494,30.026556855186957,6.987881890519104,0,140.13466334342957
1441,49.79300773637462,8.646000000000106,3.5201616040763013,225.2903058119494,30.037949233488966,6.987881890519104,0,140.21458745002747
1442,49.834935027717734,8.652000000000106,3.52283398117612,225.4613379481692,30.049339420062072,6.987881890519104,0,140.31378054618835
1443,49.87686231906085,8.658000000000106,3.5255068575891264,225.63240204043424,30.06072741532612,6.987881890519104,0,140.4056897163391
1444,49.91878961040396,8.664000000000106,3.528180232829001,225.80349805761983,30.072113219700825,6.987881890519104,0,140.48814606666565
1445,49.96071690174708,8.670000000000107,3.530854106409664,225.97462596861698,30.08349683360587,6.987881890519104,0,140.56454801559448
1446,50.00264419309019,8.676000000000107,3.53352847784528,226.1457857423323,30.09487825746085,6.987881890519104,0,140.6442973613739
1447,50.044571484433305,8.682000000000107,3.53620334665026,226.3169773476879,30.10625749168525,6.987881890519104,0,140.7236979007721
1448,50.08649877577642,8.688000000000107,3.5388787123392556,226.48820075362158,30.11763453669853,6.987881890519104,0,140.81889128684998
1449,50.128426067119534,8.694000000000107,3.541554574427163,226.65945592908668,30.129009392920036,6.987881890519104,0,140.89830827713013
1450,50.17035335846265,8.700000000000108,3.544230932429121,226.83074284305206,30.140382060769035,6.987881890519104,0,140.98954963684082
1451,50.21228064980576,8.706000000000108,3.546907785860511,227.00206146450228,30.15175254066474,6.987881890519104,0,141.07307648658752
1452,50.25420794114888,8.712000000000108,3.5495851342369598,227.17341176243724,30.163120833026284,6.987881890519104,0,141.16869711875916
1453,50.29613523249199,8.718000000000108,3.552262977074336,227.34479370587266,30.1744869382727,6.987881890519104,0,141.26395297050476
1454,50.338062523835106,8.724000000000109,3.5549413138887513,227.51620726383956,30.185850856822956,6.987881890519104,0,141.35926461219788
1455,50.37998981517822,8.730000000000109,3.5576201441965587,227.68765240538465,30.19721258909596,6.987881890519104,0,141.45387530326843
1456,50.421917106521335,8.736000000000109,3.5602994675143558,227.85912909957017,30.208572135510522,6.987881890519104,0,141.53332781791687
1457,50.46384439786445,8.74200000000011,3.56297928335898,228.03063731547363,30.21992949648536,6.987881890519104,0,141.61272978782654
1458,50.50577168920756,8.74800000000011,3.565659591247515,228.20217702218844,30.231284672439156,6.987881890519104,0,141.7073438167572
1459,50.54769898055068,8.75400000000011,3.5683403906972853,228.3737481888233,30.242637663790482,6.987881890519104,0,141.80322265625
1460,50.58962627189379,8.76000000000011,3.5710216812258557,228.5453507845025,30.253988470957854,6.987881890519104,0,141.89859986305237
1461,50.631553563236906,8.76600000000011,3.5737034623510358,228.71698477836574,30.265337094359698,6.987881890519104,0,141.99419569969177
1462,50.67348085458002,8.77200000000011,3.576385733590876,228.8886501395682,30.27668353441435,6.987881890519104,0,142.09266090393066
1463,50.715408145923135,8.77800000000011,3.5790684944636686,229.0603468372807,30.288027791540106,6.987881890519104,0,142.18538403511047
1464,50.75733543726625,8.78400000000011,3.581751744487948,229.23207484068934,30.299369866155146,6.987881890519104,0,142.26505398750305
1465,50.799262728609364,8.790000000000111,3.5844354831824905,229.4038341189959,30.3107097586776,6.987881890519104,0,142.3604884147644
1466,50.84119001995248,8.796000000000111,3.5871197100663137,229.5756246414174,30.322047469525508,6.987881890519104,0,142.43978190422058
1467,50.88311731129559,8.802000000000112,3.5898044246586767,229.74744637718644,30.333382999116832,6.987881890519104,0,142.50333166122437
1468,50.92504460263871,8.808000000000112,3.5924896264790807,229.91929929555113,30.344716347869458,6.987881890519104,0,142.5985050201416
1469,50.96697189398182,8.814000000000112,3.5951753150472654,230.09118336577495,30.3560475162012,6.987881890519104,0,142.67794847488403
1470,51.008899185324935,8.820000000000112,3.5978614898832175,230.2630985571368,30.367376504529798,6.987881890519104,0,142.75728487968445
1471,51.05082647666805,8.826000000000112,3.6005481505071586,230.4350448389309,30.3787033132729,6.987881890519104,0,142.821227312088
1472,51.092753768011164,8.832000000000113,3.6032352964395553,230.6070221804672,30.390027942848082,6.987881890519104,0,142.90065455436707
1473,51.13468105935428,8.838000000000113,3.605922927201113,230.77903055107086,30.401350393672857,6.987881890519104,0,142.98006105422974
1474,51.17660835069739,8.844000000000113,3.6086110423127797,230.95106992008243,30.412670666164658,6.987881890519104,0,143.05929708480835
1475,51.21853564204051,8.850000000000113,3.611299641295741,231.1231402568579,30.423988760740798,6.987881890519104,0,143.13882040977478
1476,51.26046293338362,8.856000000000114,3.6139887236714285,231.2952415307688,30.435304677818575,6.987881890519104,0,143.21855211257935
1477,51.302390224726736,8.862000000000114,3.616678288961508,231.46737371120176,30.44661841781518,6.987881890519104,0,143.28221559524536
1478,51.34431751606985,8.868000000000114,3.6193683366878893,231.63953676755912,30.45792998114772,6.987881890519104,0,143.3618974685669
1479,51.386244807412965,8.874000000000114,3.622058866372723,231.81173066925834,30.46923936823325,6.987881890519104,0,143.4411690235138
1480,51.42817209875608,8.880000000000114,3.624749877538397,231.9839553857324,30.48054657948872,6.987881890519104,0,143.50466108322144
1481,51.47009939009919,8.886000000000115,3.6274413697075425,232.15621088642956,30.491851615331008,6.987881890519104,0,143.58411264419556
1482,51.51202668144231,8.892000000000115,3.6301333424030284,232.32849714081345,30.503154476176945,6.987881890519104,0,143.66385626792908
1483,51.55395397278542,8.898000000000115,3.6328257951479634,232.50081411836317,30.514455162443245,6.987881890519104,0,143.72733235359192
1484,51.595881264128536,8.904000000000115,3.635518727465697,232.67316178857288,30.52575367454655,6.987881890519104,0,143.82245421409607
1485,51.63780855547165,8.910000000000116,3.638212138879819,232.84554012095248,30.537050012903475,6.987881890519104,0,143.91769289970398
1486,51.679735846814765,8.916000000000116,3.6409060289141566,233.01794908502683,30.548344177930478,6.987881890519104,0,143.99740719795227
1487,51.72166313815788,8.922000000000116,3.6436003970927793,233.19038865033636,30.559636170043998,6.987881890519104,0,144.0930724143982
1488,51.763590429500994,8.928000000000116,3.646295242939993,233.3628587864367,30.570925989660395,6.987881890519104,0,144.17239046096802
1489,51.80551772084411,8.934000000000117,3.6489905659803448,233.53535946289887,30.58221363719592,6.987881890519104,0,144.26790571212769
1490,51.84744501218722,8.940000000000117,3.651686365738621,233.70789064930912,30.59349911306677,6.987881890519104,0,144.36318016052246
1491,51.88937230353034,8.946000000000117,3.6543826417398444,233.88045231526897,30.60478241768906,6.987881890519104,0,144.4582121372223
1492,51.93129959487345,8.952000000000117,3.6570793935092807,234.05304443039537,30.616063551478824,6.987881890519104,0,144.55339097976685
1493,51.973226886216565,8.958000000000117,3.6597766205724303,234.2256669643204,30.627342514852028,6.987881890519104,0,144.6484889984131
1494,52.01515417755968,8.964000000000118,3.6624743224550365,234.39831988669152,30.638619308224552,6.987881890519104,0,144.72781038284302
1495,52.057081468902794,8.970000000000118,3.6651724986830776,234.57100316717154,30.649893932012205,6.987881890519104,0,144.8237771987915
1496,52.09900876024591,8.976000000000118,3.6678711487827727,234.74371677543832,30.66116638663072,6.987881890519104,0,144.94229221343994
1497,52.14093605158902,8.982000000000118,3.670570272280579,234.9164606811851,30.672436672495735,6.987881890519104,0,145.0303020477295
1498,52.18286334293214,8.988000000000119,3.67326986870319,235.08923485412038,30.683704790022848,6.987881890519104,0,145.1257643699646
1499,52.22479063427525,8.994000000000119,3.6759699375775403,235.2620392639679,30.694970739627532,6.987881890519104,0,145.22109127044678
1500,52.266717925618366,9.000000000000119,3.678670478430801,235.4348738804666,30.706234521725232,6.987881890519104,0,145.31607961654663
1501,52.30864521696148,9.00600000000012,3.681371490790381,235.6077386733707,30.71749613673128,6.987881890519104,0,145.41131472587585
1502,52.350572508304595,9.01200000000012,3.684072974183929,235.78063361244966,30.728755585060945,6.987881890519104,0,145.50638484954834
1503,52.39249979964771,9.01800000000012,3.6867749281393296,235.953558667488,30.740012867129423,6.987881890519104,0,145.6172969341278
1504,52.43442709099082,9.02400000000012,3.689477352184705,236.1265138082858,30.751267983351827,6.987881890519104,0,145.71242022514343
1505,52.47635438233394,9.03000000000012,3.692180245848416,236.29949900465792,30.76252093414318,6.987881890519104,0,145.82427072525024
1506,52.51828167367705,9.03600000000012,3.694883608659061,236.47251422643478,30.773771719918482,6.987881890519104,0,145.9353907108307
1507,52.560208965020166,9.04200000000012,3.6975874401454747,236.64555944346174,30.78502034109257,6.987881890519104,0,146.0151550769806
